SERFF#,State,Group_Code,Company_Code,Company_Code_all,Objection_letter_date,Objectionletter#,Objection#,Objection,download_week
CA_HART-133954912,CA,91,34690,"[34690, 11000, 27120, 29459]",05/14/2024,Objection_letter10,objection1,"Explain why it's not possible to introduce the revised Rule 852 within this filing, outlining the correct fees and payment plan options that correspond to the revised Auto Open Road class Plan's rule. Instead, the companies are submitting another filing in June to amend the rule.",2025-02-24
CA_HART-133954912,CA,91,34690,"[34690, 11000, 27120, 29459]",05/09/2024,Objection_letter11,objection1,"In the supporting Exhibit 14 page 2, please explain what are the impacts of rating rules changes for each peril. Additionally, note that the effects of rating rule impacts for Building forms are mostly negative, except peril 4. Given the base rate changes for most of the perils are positive for the Building forms, explain why these adjustment in rules yield negative impacts.",2025-02-24
CA_HART-133954912,CA,91,34690,"[34690, 11000, 27120, 29459]",05/09/2024,Objection_letter11,objection2,"In Exhibit 14 page 1 and Exhibit 15, the initially proposed rate change for peril 11 indicated a 52% increase and the proposed new base rate set at $62.65. However, in the amended rate and rule submitted on 4/12/24, the base rate for peril 11 is listed as $314.34. Please explain the significant differences and provide support to justify the differences.",2025-02-24
CA_HART-133954912,CA,91,34690,"[34690, 11000, 27120, 29459]",03/13/2024,Objection_letter12,objection1,"Our records indicate that the deemer date for this filing is April 02, 2024. In order for us to complete our review, we request a waiver of the deemer. We ask that Property and Casualty Insurance Company of Hartford, Trumbull Insurance Company, Sentinel Insurance Company LTD, Twin City Fire Insurance Company submit a note in SERFF with the wording below to waive the deemer provisions: Regarding the above-referenced rate application, Property and Casualty Insurance Company of Hartford, Trumbull Insurance Company, Sentinel Insurance Company LTD, Twin City Fire Insurance Company (""applicant"") hereby waive all deemer provisions of California Insurance Code Section 1861.05, specifically, the 60-day deemer and the 180-day deemer. If the applicant wishes to reactivate the deemer provisions, the applicant will make its request in writing to the California Department of Insurance. Upon reactivation, the 60-day deemer will resume five days after the Department's receipt of the applicant's request to reactivate the deemer, on day 40, and the 180-day deemer will resume five days after the Department's receipt of the applicant's request to reactivate the deemer, on day 54.",2025-02-24
CA_HART-133954912,CA,91,34690,"[34690, 11000, 27120, 29459]",01/24/2024,Objection_letter13,objection1,Objection 1           - New Prior Approval Rate Application (Supporting Document)           Comments: Please use the new version (06/05/2023) of the Rate Application. The new versions have been posted to the California Department of Insurance public website and SERFF.,2025-02-24
CA_HART-133954912,CA,91,34690,"[34690, 11000, 27120, 29459]",01/24/2024,Objection_letter13,objection2,"Objection 2           Comments: Incomplete Exhibit 1: Please submit the additional information. 1. Provide the CDI file number for the INITIAL NEW PROGRAM application associated with the introduction of this program. If this initial CDI file number cannot be provided, explain why in Exhibit 1. 2. Provide a list of ALL previously approved Department (CDI) file numbers for any models that have been submitted for this line, subline, and program. Include new model submissions and revisions/refreshes to existing model submissions. See Section VI. Completing the Application, Application Page 12  Model Disclosure for definitions of each of these model types. IF ANY of the required information is not applicable, please explain why in Exhibit 1.",2025-02-24
CA_LBPM-134324308,CA,111,42404,[42404],01/31/2025,Objection_letter1,objection1,Please include link to the home insurance finder tool on CDI website.,2025-02-24
CA_LBPM-134324308,CA,111,42404,[42404],01/31/2025,Objection_letter1,objection2,The non-renewal is the result of them no longer offering the product.  Why confuse the consumer stating it is a result of an underwriting review?  Please justify or remove it.,2025-02-24
CA_LBPM-134324308,CA,111,42404,[42404],01/28/2025,Objection_letter2,objection1,"Our records indicate that the deemer date for this filing is February 18, 2025. In order for us to complete our review, we request a waiver of the deemer. We ask that Liberty Insurance Corporation submits a SERFF note with the wording below to waive the deemer provisions: Regarding the above-referenced rate application, Liberty Insurance Corporation (""applicant"") hereby waives all deemer provisions etc. If the applicant wishes to reactivate the deemer provisions, the applicant will submit a request to reactivate in writing to CDI via SERFF. The deemer provisions will reactivate five days after the Department receives the written request to reactivate. After reactivation, the parties will have 15 days before the 60-day deemer runs and 125 days before the 180-day deemer runs.",2025-02-24
CA_LBPM-134324308,CA,111,42404,[42404],01/24/2025,Objection_letter3,objection1,"The Department has received notification of Liberty Insurance Corporation's intent to withdraw Renter (H4)Program, effective 01/01/2026; Attached is our letter explaining the regulatory impact of withdrawing an approved Program, including the requirement to abide by the following terms: - After 01/01/2026 Liberty Insurance Corporation's will not renew any policies from the withdrawn Renter (H4)Program into any similar programs offered by the same insurer group in California. - Liberty Insurance Corporation will not file a replacement program for at least three years after the effective date of the withdrawal of the Renter (H4)Program. Please respond to affirmatively agree that the Company will abide by the terms stated above.",2025-02-24
CA_LBPM-134324308,CA,111,42404,[42404],12/26/2024,Objection_letter4,objection1,"Non-renewal Notice Please update your notice to comply with following codes: CIC §678(a)(1)(B)(iv) requires the NRN to include the Department’s Consumer Services Division contact information. CIC § 678(e) requires the NRN to be accompanied by a notice that provides CDI’s California Homeowners Insurance Finder, online tool, information and FAIR Plan information. CIC §10095.7(b) – requires the insurer provide to applicant, or a policyholder whose policy is cancelled or nonrenewed, information regarding the department’s California Homeowners Insurance Finder. CIC §10095(h) – requires the insurer to provide applicant, or a policyholder whose policy is cancelled or nonrenewed, the internet website address and statewide toll-free number of the FAIR Plan. CIC §678(c)(1) requires the nonrenewal notice be delivered or mailed at least 75 days before the policy expiration. ok Zipcode List Please provide non-renewal list based on zipcode and confirm that you will comply with following code CIC §675.1(b)(1) prohibits the insurer from cancelling or nonrenewing residential property insurance on a property located in any ZIP Code within or adjacent to the fire perimeter, for one year after the declaration of state of emergency.",2025-02-24
CA_LBPM-134324330,CA,111,42404,[42404],01/31/2025,Objection_letter1,objection1,Please include link to the home insurance finder tool on CDI website.,2025-02-24
CA_LBPM-134324330,CA,111,42404,[42404],01/31/2025,Objection_letter1,objection2,The non-renewal is the result of them no longer offering the product.  Why confuse the consumer stating it is a result of an underwriting review?  Please justify or remove it.,2025-02-24
CA_LBPM-134324330,CA,111,42404,[42404],01/28/2025,Objection_letter2,objection1,"Our records indicate that the deemer date for this filing is February 18, 2025. In order for us to complete our review, we request a waiver of the deemer. We ask that Liberty Insurance Corporation submits a SERFF note with the wording below to waive the deemer provisions: Regarding the above-referenced rate application, Liberty Insurance Corporation (""applicant"") hereby waives all deemer provisions etc. If the applicant wishes to reactivate the deemer provisions, the applicant will submit a request to reactivate in writing to CDI via SERFF. The deemer provisions will reactivate five days after the Department receives the written request to reactivate. After reactivation, the parties will have 15 days before the 60-day deemer runs and 125 days before the 180-day deemer runs.",2025-02-24
CA_LBPM-134324330,CA,111,42404,[42404],01/24/2025,Objection_letter3,objection1,"The Department has received notification of Liberty Insurance Corporation's intent to withdraw Condo (H6 Element)Program, effective 01/01/2026;  Attached is our letter explaining the regulatory impact of withdrawing an approved Program, including the requirement to abide by the following terms:  - After 01/01/2026 Liberty Insurance Corporation's will not renew any policies from the withdrawn Condo (H6 Element)Program into any similar programs offered by the same insurer group in California.  - Liberty Insurance Corporation will not file a replacement program for at least three years after the effective date of the withdrawal of the Condo (H6 Element)Program. Please respond to affirmatively agree that the Company will abide by the terms stated above.",2025-02-24
CA_LBPM-134324330,CA,111,42404,[42404],12/19/2024,Objection_letter4,objection1,"Non-renewal Notice Please update your notice to comply with following codes: CIC §678(a)(1)(B)(iv) requires the NRN to include the Department’s Consumer Services Division contact information. CIC § 678(e) requires the NRN to be accompanied by a notice that provides CDI’s California Homeowners Insurance Finder, online tool, information and FAIR Plan information. CIC §10095.7(b) – requires the insurer provide to applicant, or a policyholder whose policy is cancelled or nonrenewed, information regarding the department’s California Homeowners Insurance Finder. CIC §10095(h) – requires the insurer to provide applicant, or a policyholder whose policy is cancelled or nonrenewed, the internet website address and statewide toll-free number of the FAIR Plan. CIC §678(c)(1) requires the nonrenewal notice be delivered or mailed at least 75 days before the policy expiration. ok Zipcode List Please provide non-renewal list based on zipcode and confirm that you will comply with following code CIC §675.1(b)(1) prohibits the insurer from cancelling or nonrenewing residential property insurance on a property located in any ZIP Code within or adjacent to the fire perimeter, for one year after the declaration of state of emergency.",2025-02-24
